file,url,label
0240.json,https://docs.google.com/presentation/d/e/2PACX-1vTGYZ74RU2n5_gYmEYXDqkSCb5usUCqSYx4gGKFv8aCMQbejKqK2G16y83-GzYR8814V_-GMK95asmm/pub?start=false&amp;loop=false&amp;delayms=3000,1
0242.json,https://acstrasbourg6.godaddysites.com/,1
0243.json,https://t.co/SCAhUWwYEV,1
0244.json,https://vianaenergiasolar.com.br/.well-known/testfile/,1
0245.json,https://orangeswebsite-d411.uscreen.io/,1
0246.json,https://gghghgj.weebly.com/,1
0248.json,https://aauth-start-tsrzor.webflow.io/,1
0249.json,https://forms.app/form/6654d473033ee1f8085e746e,1
0251.json,https://docs.google.com/presentation/d/e/2PACX-1vRbs7VGHzOJAvbo2VQzuHQQ3BDJwBrrWgJ_Y3t1KXu9IxApDM83CVZVahjKy2es4h3euQy9u-8Wd5Za/pub?start=false&amp;loop=false&amp;delayms=3000,1
0252.json,https://pub-0a244b22861d456681dab3d4e696448b.r2.dev/link1.html,1
0253.json,https://www.dropbox.com/scl/fi/1bdtjdr20ibiyqb85g76o/BT-MAILBOX-AUTHENTICATION.papert?rlkey=yzjltopdf2s111tqmr7wntz8x&dl=0,1
0254.json,https://mlv465778p0.web.app/,1
0256.json,https://metamaskeklogin.webflow.io/,1
0257.json,https://qrco.de/bfVzPe,1
0259.json,https://bit.ly/4hJD1VV,1
0263.json,https://treoiwaletwlet--support.webflow.io/,1
0264.json,https://share.hsforms.com/1j5Ew6mLISgq4-OXM5RiyMAt4crd,1
0265.json,https://pub-5f55dcf46e2c4e018b4bf54f43757e34.r2.dev/index.html,1
0266.json,https://qrco.de/bfQ1UL,1
0267.json,https://forms.clickup.com/9005089639/f/8cbxgv7-428/UXE354NWLN5FSWSP30,1
0268.json,https://docs.google.com/presentation/d/e/2PACX-1vQLAsuTA_b0mvjsClzNY54gvjwYsAWD8-uEZdSE3oo7fo5Fa-y6k5kD6r8LKntzFcoHO7jriDQCbJHW/pub?start=false&amp;loop=false&amp;delayms=3000,1
0270.json,https://metafb-hbwf52d.web.app/,1
0271.json,https://attyahoohomepageee.weebly.com/,1
0272.json,https://docs.google.com/spreadsheets/d/e/2PACX-1vT9x0wdffhlHZ6Z8l7H7-yG0Dmu3GdpQch5rTKzKny1YMV8bFF8iLWNy_o962WMjOuFh3mR_1Y6kXGe/pubhtml?gid=0&single=true,1
0273.json,https://lynpenslimited.com/,1
0274.json,https://docs.google.com/presentation/d/e/2PACX-1vTtSXsviRcteRFVpYtHXht6EGaUYARBYQTDtVM5iGM3ICk3dWrNy9PaBxomUUsvwyehJGfR-EUqjyTB/pub?start=false&amp;loop=false&amp;delayms=3000,1
0275.json,https://docs.google.com/presentation/d/e/2PACX-1vTCitu-jvyEEt5Y0sPzl3YemgiIM4pZaGWlajfGOFwos-oxzMeeUDbWAqJKKEtHcuAlALvNEC-W_YtV/pub?start=false&loop=false&delayms=3000&slide=id.p,1
0277.json,https://public-web3-exodus.github.io/en-us/,1
0278.json,https://auth-sso-terzzar-start.webflow.io/,1
0279.json,https://docs.google.com/presentation/d/e/2PACX-1vTRJV6JQFI__SFeDs-SaTBdZG8ZHLC8iZBoQP4aiE98Ij3lfhk36GSK-zCYA0dqHB4UHF7cEM0OX2w7/pub?start=false&amp;loop=false&amp;delayms=3000,1
0280.json,https://yoour-metaaa-update-rivac.start.page/,1
0282.json,https://indd.adobe.com/view/df6c5880-b299-40b3-a22e-004e312b03de,1
0283.json,https://help-ledgr--pages-en--us.webflow.io/,1
0284.json,https://widget.elfsig.ht/68aabd26-29ae-4daf-8209-8d836ff13f32,1
0285.json,https://lite.evernote.com/note/f1f9a43b-35f4-ddde-71a9-ff98921d8ea2,1
0286.json,https://aug8btcomms.weebly.com/,1
0288.json,http://pub-082b4f0e49914620991d91d041239f8f.r2.dev/index.html,1
0289.json,https://kukoinlogfin.webflow.io/,1
0290.json,https://anti-robot-3abf.firebaseapp.com/,1
0292.json,https://kllllllla.weebly.com/,1
0293.json,https://tinyurl.com/29mdd3vh,1
0294.json,https://ecuvalid.ukit.me/,1
0295.json,https://daffodil-vintage-chips.glitch.me/gin.html,1
0297.json,https://kopdqae-3325da.firebaseapp.com/,1
0298.json,https://docs.google.com/presentation/d/e/2PACX-1vRtjWpKrqua-r9nozbrHLw6cSg6CFV4qHsAB4Kfkuv3jhn1D2DFVs7RiIt0eS7cTbaCwZain10CK0rc/pub?start=false&amp;loop=false&amp;delayms=3000,1
0299.json,https://l.ead.me/bfbPJV,1
0301.json,https://pecto-4b016.web.app/,1
0302.json,https://m-relay-livraison.com/pac/calcul.php,1
0303.json,https://consantration-agire.firebaseapp.com/,1
0304.json,https://broadbandmailservice.mmm.page/,1
0306.json,https://eqhvb-58ffe.web.app/,1
0307.json,https://dkqe1vfjgjkwds0jqwsfbn-ctfvygiuksvkwysdvjc7vsh.teemill.com/,1
0308.json,https://gett-liv-lger-desktop.webflow.io/,1
0309.json,https://fr-mondial-locker.com/,1
0310.json,https://sites.google.com/view/pfherjwlsnmcyelwudy/home?authuser=3,1
0314.json,https://airlines-gethuman.org/united-airlines-cancellation-policy.php,1
0315.json,https://randomarts.netlify.app/,1
0317.json,https://l.ead.me/bfEoKw,1
0318.json,https://gvkunr.e-scurefiles.net/,1
0319.json,https://go.sniply.page/?url=https://erkulbicak.com/assets/dropdown/redrect&utm_source=sniply&utm_campaign=sniply&utm_medium=sniply,1
0320.json,https://mi-scotlabank.com,1
0322.json,https://havtech.myportfolio.com/,1
0323.json,https://form.jotform.com/251131493160043,1
0325.json,https://currentlyatt75432.weebly.com/,1
0326.json,https://docs.google.com/presentation/d/e/2PACX-1vTD3H8RY7BLO9J7zcfPpbfW3w-hD4UTmCkmituBCRKqqUkYwabQgtYchs_xhtepeniZvYYbqNPlE0x2/pub?start=false&amp;loop=false&amp;delayms=3000,1
0327.json,https://pub-ecec9e72125543efa9367056ac7f4d7e.r2.dev/index.html,1
0328.json,https://mejiadelmar.com/orven-docusign.html,1
0329.json,https://recover-ry100121423223834.start.page/,1
0331.json,https://docs.google.com/presentation/d/e/2PACX-1vRjdQCojpKzJMKJX87riBj9835Z-U0tnMFaejTyY6OStLt3caymsABWT4ecANx_vCdxTUN_PxYBSH3u/pub?start=false&amp;loop=false&amp;delayms=3000,1
0332.json,https://my.forms.app/dpdservicioexpress/modulodiaperturacontodpd,1
0339.json,https://bit.ly/3YUgqxy,1
0341.json,https://banrural-virtual.biz.site/,1
0342.json,https://sites.google.com/view/mailaccessmd,1
0343.json,https://n0f7cqr60y3b.wixsite.com/my-site,1
0344.json,https://ujmnrfxs.cc/,1
0345.json,https://l.ead.me/bfS5l6,1
0346.json,https://l.ead.me/bfSIL7,1
0347.json,https://qrco.de/bfKLQa,1
0349.json,https://bit.ly/4cPNKeQ,1
0350.json,https://starvision.pages.dev,1
0351.json,https://krakenlogiln.webflow.io,1
0352.json,https://kucoinailogin.webflow.io/,1
0355.json,https://q-r.to/bfMRbt,1
0356.json,https://muse.io/hgjk,1
0358.json,https://sweepstakes803.godaddysites.com/,1
0359.json,https://t.co/gyRR8ETKrm,1
0360.json,https://kuucoicclogg.webflow.io/,1
0361.json,https://l.ead.me/bfN6tC,1
0362.json,https://new.express.adobe.com/webpage/HMTGDjCNQ5fnZ,1
0363.json,https://gmxwourqg2.weebly.com/,1
0364.json,https://ovh-link.firebaseapp.com/#a@b.com,1
0365.json,https://bullettrainbtn2.blogspot.com/,1
0367.json,https://shaw-102499.weeblysite.com/,1
0368.json,https://wxooontreonr.blogspot.com/,1
0369.json,https://qrco.de/bfMibq,1
0370.json,https://bit.ly/correos--gocl,1
0373.json,https://bollon.ru/bitrix/twint.ch/Redeem,1
0374.json,https://iuihgg.wixsite.com/my-site,1
0375.json,https://docs.google.com/presentation/d/e/2PACX-1vSH8XafFxQ7E8x29We7HGFOD4_pewKE5CUpqatsAGi7HGhRGvrwHxoco-OcLBRBVXFzgOzkb_HEvpFa/pub?start=false&amp;loop=false&amp;delayms=3000,1
0376.json,https://shaw-107028.weeblysite.com/,1
0377.json,https://bit.ly/40qeHSk,1
0378.json,https://new.express.adobe.com/webpage/D7UakELjQZMYy,1
0379.json,https://qrco.de/bfXmqH,1
0380.json,https://docs.google.com/presentation/d/e/2PACX-1vSVBFNbJzs4_-l7yy2g-ngTwHIuZYsE7gMf-tX8C4ucPL_pCCmHqFvrJPlYFpxpgpTwmEgEcRhOyIag/pub?start=false&amp;loop=false&amp;delayms=3000,1
0381.json,https://create-review-deliver.vercel.app/,1
0382.json,https://tre2fc.web.app/,1
0383.json,https://hotm.art/QkZQNIZF,1
0384.json,https://bit.ly/41t47uH,1
0385.json,https://l.ead.me/bfdqZo,1
0386.json,https://ipfs.io/ipfs/bafybeiaf3dwtoccnrlsuca7vmus7mtoxwk26lsj46ef46f7oujea5qsexm/IS3QmSqtDrDin1wKa43QmS1wKa4SqtDrDGyjs5KEYqznxpHMFr9hVPSX5pyQu1u3QmS1wKa4SqtDrDGyjs5KEYqznxpHMFr9hVPSX5pyQu1up3.htm,1
0387.json,https://docs.google.com/presentation/d/e/2PACX-1vQ0f1e8PSHefZcwvFsL7Igmt0ntVGxsJw8PyOVEV2XZkSxyPr2f9JpIYn8ArpZ2PtRTYzQ6gpwXpu9F/pub?start=false&amp;loop=false&amp;delayms=1000&amp;slide=id.p,1
0388.json,https://orange-west-throat.glitch.me/,1
0389.json,https://conf278-bn-cr038.webcindario.com/,1
0390.json,https://zpr.io/Mn9X78A2TJAG,1
0393.json,http://hitefrtmuljzve8ce0.bxss.me/,1
0394.json,https://lbmall.webwave.dev/,1
0396.json,https://go-to-links.web.app/#/OElwdVI5SVVMWjdyV2Q0R3k3L3N2S3cramlLeFRVdUlPNW00WWlZR0hvZHk5NXduN1lFZXdGQWlJcnhiM3RVZWVGUjVsOFJNU1Z0bEk0NWhxdjJCMFR1S0xIK2k4M21jdklmNkFmWFQ2QW89,1
0397.json,https://locker-4309.relaysign.in/pac/calcul.php,1
0400.json,https://secure-blokifi--a-sso-cdn.webflow.io/,1
0401.json,https://docs.google.com/presentation/d/e/2PACX-1vQQNTIo-PkoyuAhy-E9gA_JMl4pcSwfIIrvHEWuSUy2wxIbJyl6PzZIQ7BHREIikxj-2qW0r4VVKJaV/pub?start=false&amp;loop=false&amp;delayms=3000,1
0404.json,https://docs.google.com/presentation/d/e/2PACX-1vQLtRlwDzTNn6jwpg2BSip608gHzBPxkWB1YG0rnhwj_hR3hFoEcIZ34RbqSZRshaOqqEKX1-JJlkWM/pub?start=false&amp;loop=false&amp;delayms=3000,1
